phase,status,cost,drift_max,theta_rate,fig8_phase,t_escape,binary,alpha_dtg,beta_dtg,tau_theta,dtheta_max,theta_min,theta_max,k_ctrl,k_ctrl_e,k_nu,k_nu_ed,nu0,nu_max,dt,tmax,ic,alpha,dtg,no_plots,lyap_light,adaptive_step,adapt_r_trigger,adapt_factor,min_max_step,run_dir
explore@3,ok,39.184312227792695,0.7855030572033544,0.016435808416748545,1.316206370518843,nan,0,0.6,0.651285540160972,0.6931692734591617,0.10958688271053277,0.9367518670726115,2.0,0.2867884324887262,0.7,0.0,0.2809715136045271,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.651_tau0.693_d0.110_thmin0.937_kc0.287_ke0.700_knued0.281_20250906-151503_56105_8845
explore@3,ok,35.141716741944585,0.70512468755077,0.014560772172282946,1.422274784677692,nan,0,0.6,0.5753072326402774,0.7530991581517268,0.16,0.9631497451323607,2.0,0.1662140733670669,0.6287872101535096,0.0,0.23793256694747458,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.575_tau0.753_d0.160_thmin0.963_kc0.166_ke0.629_knued0.238_20250906-151523_56104_7654
explore@3,ok,38.86246723777335,0.7793097298129248,0.01350458222714123,1.4199335765036816,nan,0,0.6,0.5331196365434224,0.6,0.16,0.9359736855351778,2.0,0.20346632086887173,0.6039711968809731,0.0,0.239032878076584,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.533_tau0.600_d0.160_thmin0.936_kc0.203_ke0.604_knued0.239_20250906-151523_56102_8398
explore@3,ok,434.07981757071235,0.6834570981741674,0.01754135206245162,1.2940595434287936,nan,1,0.6,0.6956919388904541,0.6782643742326729,0.09223773739640634,0.9102595625226265,2.0,0.3,0.5491289882956057,0.0,0.2920170616859013,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.696_tau0.678_d0.092_thmin0.910_kc0.300_ke0.549_knued0.292_20250906-151524_56103_5405
explore@3,ok,434.7018058345022,0.6952284591580861,0.014202904668021498,1.2939701918047246,nan,1,0.6,0.5622540332164516,0.6089443180357071,0.10270059394496207,0.9193066605928372,2.0,0.3,0.660753730314683,0.0,0.29244018597078675,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.562_tau0.609_d0.103_thmin0.919_kc0.300_ke0.661_knued0.292_20250906-151524_56105_6043
exploit,ok,426.54052020180063,0.5252824561866578,0.0024245754013414917,0.7483921337971604,nan,1,0.6,0.5502930565251491,0.7429215044241051,0.15301022714758564,0.9696414855869413,2.0,0.19476671871729492,0.5555797979464021,0.0,0.24134553171572584,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.550_tau0.743_d0.153_thmin0.970_kc0.195_ke0.556_knued0.241_20250906-151653_57298_4575
exploit,ok,429.03291899111383,0.5752589229644526,0.0028716819750816023,0.7532758433949494,nan,1,0.6,0.6490696974941135,0.8722004132143935,0.09243835998494253,0.9765770457765425,2.0,0.200489181766894,0.33709833735205913,0.0,0.1645074565250196,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.649_tau0.872_d0.092_thmin0.977_kc0.200_ke0.337_knued0.165_20250906-151653_57299_6440
exploit,ok,487.8253281171627,1.7525670077456132,0.0026683909381178725,0.9408459018418716,nan,1,0.6,0.6070304228002155,0.6,0.16,0.9631228964847012,2.0,0.19480800519178398,0.5928409812195368,0.0,0.25306151173507213,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.607_tau0.600_d0.160_thmin0.963_kc0.195_ke0.593_knued0.253_20250906-151653_57301_5583
exploit,ok,806.76220199986,0.6101497133474316,0.0030303178557303475,1.4541178890521376,51.56,1,0.6,0.68752060208552,0.9687661898796863,0.15051912305163484,0.98,2.0,0.23158186829335453,0.6486356170149716,0.0,0.1890367405085651,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.688_tau0.969_d0.151_thmin0.980_kc0.232_ke0.649_knued0.189_20250906-151653_57300_2970
exploit,ok,1000000003.252571,3.252571002318131,0.0031827482720910064,1.483584598257173,76.852,0,0.6,0.7237471831737299,1.0829808250935127,0.14457026186195043,0.9583785429355054,2.0,0.2304342137182051,0.6892463055917482,0.0,0.206780156581253,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.724_tau1.083_d0.145_thmin0.958_kc0.230_ke0.689_knued0.207_20250906-151720_57298_3588
exploit,ok,431.73847874832546,0.6341051506312294,0.0026869298747988287,1.3497737112200388,nan,1,0.6,0.6127377554144257,0.6,0.09999817445836028,0.9188357752812943,2.0,0.3,0.6461576960982345,0.0,0.3,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.613_tau0.600_d0.100_thmin0.919_kc0.300_ke0.646_knued0.300_20250906-151721_57299_9640
exploit,ok,461.7233680814188,1.2288051416355015,0.002256699763479386,0.7358050068036974,nan,1,0.6,0.5120124290524972,0.7228819946581386,0.16,0.9694700225617254,2.0,0.2788021076088787,0.5113650014050475,0.0,0.25448973326627994,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.512_tau0.723_d0.160_thmin0.969_kc0.279_ke0.511_knued0.254_20250906-151730_57300_5010
exploit,ok,675.8383913784652,0.6208590848822891,0.002719013839962235,1.1934318181240244,71.295,1,0.6,0.6197133992289419,0.6200086041781335,0.10200234546952955,0.9178568590519058,2.0,0.26047068212460184,0.5706797949691644,0.0,0.28382693515572677,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.620_tau0.620_d0.102_thmin0.918_kc0.260_ke0.571_knued0.284_20250906-151740_57301_2880
exploit,ok,426.54052020180063,0.5252824561866578,0.0024245754013414917,0.7483921337971604,nan,1,0.6,0.5502930565251491,0.7429215044241051,0.15301022714758564,0.9696414855869413,2.0,0.19476671871729492,0.5555797979464021,0.0,0.24134553171572584,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.550_tau0.743_d0.153_thmin0.970_kc0.195_ke0.556_knued0.241_20250906-151853_57865_4901
exploit,ok,429.03291899111383,0.5752589229644526,0.0028716819750816023,0.7532758433949494,nan,1,0.6,0.6490696974941135,0.8722004132143935,0.09243835998494253,0.9765770457765425,2.0,0.200489181766894,0.33709833735205913,0.0,0.1645074565250196,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.649_tau0.872_d0.092_thmin0.977_kc0.200_ke0.337_knued0.165_20250906-151853_57867_8855
exploit,ok,487.8253281171627,1.7525670077456132,0.0026683909381178725,0.9408459018418716,nan,1,0.6,0.6070304228002155,0.6,0.16,0.9631228964847012,2.0,0.19480800519178398,0.5928409812195368,0.0,0.25306151173507213,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.607_tau0.600_d0.160_thmin0.963_kc0.195_ke0.593_knued0.253_20250906-151853_57866_3208
exploit,ok,806.76220199986,0.6101497133474316,0.0030303178557303475,1.4541178890521376,51.56,1,0.6,0.68752060208552,0.9687661898796863,0.15051912305163484,0.98,2.0,0.23158186829335453,0.6486356170149716,0.0,0.1890367405085651,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.688_tau0.969_d0.151_thmin0.980_kc0.232_ke0.649_knued0.189_20250906-151853_57868_5467
exploit,ok,1000000003.252571,3.252571002318131,0.0031827482720910064,1.483584598257173,76.852,0,0.6,0.7237471831737299,1.0829808250935127,0.14457026186195043,0.9583785429355054,2.0,0.2304342137182051,0.6892463055917482,0.0,0.206780156581253,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.724_tau1.083_d0.145_thmin0.958_kc0.230_ke0.689_knued0.207_20250906-151920_57865_8630
exploit,ok,431.73847874832546,0.6341051506312294,0.0026869298747988287,1.3497737112200388,nan,1,0.6,0.6127377554144257,0.6,0.09999817445836028,0.9188357752812943,2.0,0.3,0.6461576960982345,0.0,0.3,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.613_tau0.600_d0.100_thmin0.919_kc0.300_ke0.646_knued0.300_20250906-151922_57867_3836
exploit,ok,461.7233680814188,1.2288051416355015,0.002256699763479386,0.7358050068036974,nan,1,0.6,0.5120124290524972,0.7228819946581386,0.16,0.9694700225617254,2.0,0.2788021076088787,0.5113650014050475,0.0,0.25448973326627994,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.512_tau0.723_d0.160_thmin0.969_kc0.279_ke0.511_knued0.254_20250906-151931_57868_7697
exploit,ok,675.8383913784652,0.6208590848822891,0.002719013839962235,1.1934318181240244,71.295,1,0.6,0.6197133992289419,0.6200086041781335,0.10200234546952955,0.9178568590519058,2.0,0.26047068212460184,0.5706797949691644,0.0,0.28382693515572677,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.620_tau0.620_d0.102_thmin0.918_kc0.260_ke0.571_knued0.284_20250906-151941_57866_7580
exploit,ok,453.1052861576146,0.5252824561866578,0.0024245754013414917,0.7483921337971604,nan,1,0.6,0.5502930565251491,0.7429215044241051,0.15301022714758564,0.9696414855869413,2.0,0.19476671871729492,0.5555797979464021,0.0,0.24134553171572584,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.550_tau0.743_d0.153_thmin0.970_kc0.195_ke0.556_knued0.241_20250906-152151_58748_6892
exploit,ok,458.09455480197846,0.5752589229644526,0.0028716819750816023,0.7532758433949494,nan,1,0.6,0.6490696974941135,0.8722004132143935,0.09243835998494253,0.9765770457765425,2.0,0.200489181766894,0.33709833735205913,0.0,0.1645074565250196,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.649_tau0.872_d0.092_thmin0.977_kc0.200_ke0.337_knued0.165_20250906-152151_58747_6896
exploit,ok,1000000001.752567,1.7525670077456132,0.0026683909381178725,0.9408459018418716,nan,1,0.6,0.6070304228002155,0.6,0.16,0.9631228964847012,2.0,0.19480800519178398,0.5928409812195368,0.0,0.25306151173507213,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.607_tau0.600_d0.160_thmin0.963_kc0.195_ke0.593_knued0.253_20250906-152151_58749_2376
exploit,ok,837.2880405116108,0.6101497133474316,0.0030303178557303475,1.4541178890521376,51.56,1,0.6,0.68752060208552,0.9687661898796863,0.15051912305163484,0.98,2.0,0.23158186829335453,0.6486356170149716,0.0,0.1890367405085651,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.688_tau0.969_d0.151_thmin0.980_kc0.232_ke0.649_knued0.189_20250906-152151_58750_9301
exploit,ok,1000000003.252571,3.252571002318131,0.0031827482720910064,1.483584598257173,76.852,0,0.6,0.7237471831737299,1.0829808250935127,0.14457026186195043,0.9583785429355054,2.0,0.2304342137182051,0.6892463055917482,0.0,0.206780156581253,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.724_tau1.083_d0.145_thmin0.958_kc0.230_ke0.689_knued0.207_20250906-152216_58748_5698
exploit,ok,463.50382679539894,0.6341051506312294,0.0026869298747988287,1.3497737112200388,nan,1,0.6,0.6127377554144257,0.6,0.09999817445836028,0.9188357752812943,2.0,0.3,0.6461576960982345,0.0,0.3,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.613_tau0.600_d0.100_thmin0.919_kc0.300_ke0.646_knued0.300_20250906-152218_58747_6616
exploit,ok,1000000001.2288052,1.2288051416355015,0.002256699763479386,0.7358050068036974,nan,1,0.6,0.5120124290524972,0.7228819946581386,0.16,0.9694700225617254,2.0,0.2788021076088787,0.5113650014050475,0.0,0.25448973326627994,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.512_tau0.723_d0.160_thmin0.969_kc0.279_ke0.511_knued0.254_20250906-152227_58750_8438
exploit,ok,707.0039728953301,0.6208590848822891,0.002719013839962235,1.1934318181240244,71.295,1,0.6,0.6197133992289419,0.6200086041781335,0.10200234546952955,0.9178568590519058,2.0,0.26047068212460184,0.5706797949691644,0.0,0.28382693515572677,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.620_tau0.620_d0.102_thmin0.918_kc0.260_ke0.571_knued0.284_20250906-152237_58749_1292
exploit,ok,778.2950797701446,0.623094072121676,0.0031237424068365567,1.2955291891099319,60.622,1,0.6,0.7090903103880075,1.1891679991246835,0.1531767784616258,0.9568859374870423,2.0,0.209799559947967,0.6290786261969445,0.0,0.18900247289787453,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.709_tau1.189_d0.153_thmin0.957_kc0.210_ke0.629_knued0.189_20250906-152301_58747_3080
exploit,ok,463.7115311800228,0.6334774211474177,0.00289096893533556,1.0091265567070082,nan,1,0.6,0.6554334912566498,1.1774785105580339,0.15843706266317636,0.98,2.0,0.22079624877845577,0.5290212296417179,0.0,0.1904665389134373,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.655_tau1.177_d0.158_thmin0.980_kc0.221_ke0.529_knued0.190_20250906-152311_58748_5103
exploit,ok,464.17347869794696,0.6372948085045649,0.0034087331281447532,0.9023935265350924,nan,1,0.6,0.7734747226489971,0.668522761654303,0.1188792370653291,0.9055370014774707,2.0,0.26409032478858474,0.606333771722795,0.0,0.16925871967496442,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.773_tau0.669_d0.119_thmin0.906_kc0.264_ke0.606_knued0.169_20250906-152313_58750_7829
exploit,ok,1000000001.4966187,1.496618719523769,0.0029041625004605897,1.6818082693347982,65.299,1,0.6,0.6623912454643684,0.9448432225699359,0.14581992439098107,0.9527271124285234,2.0,0.23802764811769614,0.47874351881933175,0.0,0.281872694904113,0.002,0.2,0.002,120.0,exp2,1.0,1,False,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.662_tau0.945_d0.146_thmin0.953_kc0.238_ke0.479_knued0.282_20250906-152326_58749_2939
explore,ok,62.07877134512656,0.6208568980342117,0.01564452877950084,1.313091463124509,nan,0,0.6,0.6197133992289419,0.6200086041781335,0.10200234546952955,0.9178568590519058,2.0,0.26047068212460184,0.5706797949691644,0.0,0.28382693515572677,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.620_tau0.620_d0.102_thmin0.918_kc0.260_ke0.571_knued0.284_20250906-152617_59382_2161
explore,ok,1000000000.932121,0.9321210117810913,0.008815105450470755,1.4403253956317896,nan,0,0.6,0.34346941631470806,0.9375374557482163,0.08238377755504563,0.9174910379842883,2.0,0.22580329321550435,0.31061438787354545,0.0,0.17982564760299727,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.343_tau0.938_d0.082_thmin0.917_kc0.226_ke0.311_knued0.180_20250906-152634_59382_4788
explore,ok,1000000000.8321946,0.8321945516642457,0.015782077706290976,1.3576662308860719,nan,0,0.6,0.6249422188897615,1.0359531844825733,0.09763524976325574,0.9471412547100727,2.0,0.271414568501674,0.3025995038712244,0.0,0.2708728877749212,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.625_tau1.036_d0.098_thmin0.947_kc0.271_ke0.303_knued0.271_20250906-152617_59383_8168
explore,ok,57.40764404496482,0.5752573646390815,0.016481077692592862,1.4416020525217563,nan,0,0.6,0.6490696974941135,0.8722004132143935,0.09243835998494253,0.9765770457765425,2.0,0.200489181766894,0.33709833735205913,0.0,0.1645074565250196,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.649_tau0.872_d0.092_thmin0.977_kc0.200_ke0.337_knued0.165_20250906-152634_59383_4310
explore,ok,60.92576510995146,0.6105704680188352,0.018299634789173878,1.4353566800503912,nan,0,0.6,0.7237471831737299,1.0829808250935127,0.14457026186195043,0.9583785429355054,2.0,0.2304342137182051,0.6892463055917482,0.0,0.206780156581253,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.724_tau1.083_d0.145_thmin0.958_kc0.230_ke0.689_knued0.207_20250906-152617_59384_5199
explore,ok,1000000000.8923302,0.8923301529428546,0.014665397225875391,1.4419945373850993,nan,0,0.6,0.5760203156366135,1.2635237314023957,0.1294815801891397,0.9689365520248622,2.0,0.2366028217885143,0.5818287344859694,0.0,0.15687365754834934,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.576_tau1.264_d0.129_thmin0.969_kc0.237_ke0.582_knued0.157_20250906-152634_59384_2146
explore,ok,64.41050648257085,0.644340265682987,0.010518958363150987,1.3979131276204053,nan,0,0.6,0.4139491378257734,0.8315103708816857,0.0863833581538902,0.9186232709088824,2.0,0.16515021441145936,0.41118944124403684,0.0,0.24535266663966002,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.414_tau0.832_d0.086_thmin0.919_kc0.165_ke0.411_knued0.245_20250906-152617_59385_2789
explore,ok,66.71951335447143,0.6676844753580633,0.01223449947308031,1.4082364832551129,nan,0,0.6,0.4824160894850421,0.8961447736935061,0.09676056246171902,0.9213582257639291,2.0,0.2904981881568741,0.5592141540986374,0.0,0.24136965085004822,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.482_tau0.896_d0.097_thmin0.921_kc0.290_ke0.559_knued0.241_20250906-152634_59385_6215
explore,ok,1000000000.9281039,0.9281038821907388,0.009817210845076533,1.419038592502385,nan,0,0.6,0.3855693240990485,1.1833014383602793,0.09307219950095427,0.9303564353406119,2.0,0.29842850259548925,0.5559999039416371,0.0,0.23354246156619693,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.386_tau1.183_d0.093_thmin0.930_kc0.298_ke0.556_knued0.234_20250906-152652_59382_5667
explore,ok,1000000000.8215357,0.8215357230411922,0.01627911822627921,1.4389502708631083,nan,0,0.6,0.6423071254949373,1.2742815361518476,0.1420799929236996,0.9183238457571283,2.0,0.15481503658560566,0.4261812192236327,0.0,0.1901611313963554,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.642_tau1.274_d0.142_thmin0.918_kc0.155_ke0.426_knued0.190_20250906-152711_59382_7765
explore,ok,73.69426498331467,0.7365088971411126,0.010283644315124447,1.3172353595566721,nan,0,0.6,0.4054914217931632,1.3543277714680435,0.1501094101178135,0.9251742304638783,2.0,0.24831579979423202,0.45825276042426566,0.0,0.28718213846108154,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.405_tau1.354_d0.150_thmin0.925_kc0.248_ke0.458_knued0.287_20250906-152652_59385_2375
explore,ok,68.90544611303906,0.6888826703124022,0.013385369806090897,1.3112090251753186,nan,0,0.6,0.5294259262936993,0.8119041331984419,0.09973020061551868,0.9449094507330521,2.0,0.18941124127844028,0.5338343960894162,0.0,0.28467343254037153,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.529_tau0.812_d0.100_thmin0.945_kc0.189_ke0.534_knued0.285_20250906-152711_59385_7922
explore,ok,76.64099570488186,0.7672159373716775,0.01274143598941107,1.441479590489735,nan,0,0.6,0.4997002525701986,0.7754566073258267,0.15980300851960882,0.9407621034941172,2.0,0.16363641182606908,0.3188465501698938,0.0,0.16644736955259887,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.500_tau0.775_d0.160_thmin0.941_kc0.164_ke0.319_knued0.166_20250906-152652_59384_1851
explore,ok,78.75502688675425,0.7884956701118535,0.015528099410930418,1.4240739129022542,nan,0,0.6,0.613723020851545,1.2336634914903712,0.11377279734397472,0.9050822164921566,2.0,0.2072428929759805,0.6984485520960386,0.0,0.22936715176487055,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.614_tau1.234_d0.114_thmin0.905_kc0.207_ke0.698_knued0.229_20250906-152711_59384_4255
explore,ok,69.68056512816784,0.6983036813026469,0.019862541349685268,1.438971985749983,nan,0,0.6,0.7855391888068091,1.2886237617875984,0.08091848175542557,0.9576577455488156,2.0,0.2522565553539862,0.514788132163518,0.0,0.1900237784928814,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.786_tau1.289_d0.081_thmin0.958_kc0.252_ke0.515_knued0.190_20250906-152653_59383_8276
explore,ok,1000000000.8024869,0.8024868552692089,0.015733813921976283,1.4390526660426608,nan,0,0.6,0.620480899289904,0.6892417388767011,0.1147812200535284,0.9362978965063365,2.0,0.293072389128162,0.6503411761512776,0.0,0.1895083576126636,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.620_tau0.689_d0.115_thmin0.936_kc0.293_ke0.650_knued0.190_20250906-152712_59383_1279
explore,ok,52.462180411274325,0.5252813621803426,0.013932610805944812,1.4082871233756087,nan,0,0.6,0.5502930565251491,0.7429215044241051,0.15301022714758564,0.9696414855869413,2.0,0.19476671871729492,0.5555797979464021,0.0,0.24134553171572584,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.550_tau0.743_d0.153_thmin0.970_kc0.195_ke0.556_knued0.241_20250906-152730_59382_3774
explore,ok,75.78371386371138,0.7582980952558649,0.009618393152183236,1.4373896629415863,nan,0,0.6,0.3764196342748174,1.210008640060121,0.12315032240957005,0.9622901182904446,2.0,0.22955305082927663,0.3002287584511774,0.0,0.19862340855070096,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.376_tau1.210_d0.123_thmin0.962_kc0.230_ke0.300_knued0.199_20250906-152749_59382_3438
explore,ok,75.3892181444079,0.7531999087475753,0.007890872119546513,1.314830011442691,nan,0,0.6,0.30973837119291614,1.3432788930116937,0.15029775022585473,0.9665332423488944,2.0,0.1961271188103992,0.323170066597675,0.0,0.28170143988060603,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.310_tau1.343_d0.150_thmin0.967_kc0.196_ke0.323_knued0.282_20250906-152730_59385_4264
explore,ok,63.58221901047054,0.6373111178001821,0.01958652951246401,1.4412843430287916,nan,0,0.6,0.7734747226489971,0.668522761654303,0.1188792370653291,0.9055370014774707,2.0,0.26409032478858474,0.606333771722795,0.0,0.16925871967496442,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.773_tau0.669_d0.119_thmin0.906_kc0.264_ke0.606_knued0.169_20250906-152749_59385_2487
explore,ok,68.2840893819727,0.6835853528202019,0.013623591476159495,1.4227624816073736,nan,0,0.6,0.5376411890493656,1.039842874795955,0.10120453031520474,0.9697946432868205,2.0,0.21347069103013303,0.3847192821768328,0.0,0.23089441331691873,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.538_tau1.040_d0.101_thmin0.970_kc0.213_ke0.385_knued0.231_20250906-152730_59384_5227
explore,ok,76.84497445157864,0.7695344722607547,0.01681137493691306,1.4254487814096304,nan,0,0.6,0.6649655345449881,0.7609208507117566,0.1049373033040716,0.9796119485328716,2.0,0.247481708645918,0.4752400335658016,0.0,0.2276363761553386,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.665_tau0.761_d0.105_thmin0.980_kc0.247_ke0.475_knued0.228_20250906-152750_59384_6430
explore,ok,76.36328771323298,0.7640941913881147,0.009267748935792871,1.4418174202757084,nan,0,0.6,0.36050209793413285,0.7797578696252458,0.10704684497179642,0.9470646974765786,2.0,0.18451720988948656,0.38808695378062374,0.0,0.16064896290135489,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.361_tau0.780_d0.107_thmin0.947_kc0.185_ke0.388_knued0.161_20250906-152732_59383_2577
explore,ok,65.61918314594988,0.656858722141908,0.015559243030771197,1.38887079741652,nan,0,0.6,0.6155514786350494,0.7831534270489234,0.15243360104049025,0.9687708320202997,2.0,0.16062860248329802,0.3952018537475981,0.0,0.25034666674444206,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.616_tau0.783_d0.152_thmin0.969_kc0.161_ke0.395_knued0.250_20250906-152751_59383_3748
explore@1,ok,60.57302673375836,0.6063042607635282,0.014151877814347109,1.3948507055637323,nan,0,0.6,0.5591964930416592,0.8052468230408105,0.16,0.9634871822642194,2.0,0.1559188989090879,0.5735451870793886,0.0,0.24651456459251514,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.559_tau0.805_d0.160_thmin0.963_kc0.156_ke0.574_knued0.247_20250906-152810_59547_1223
explore@1,ok,69.23818293578111,0.6927915993132643,0.00940379376864057,1.4336738223236454,nan,0,0.6,0.3683483744337123,0.9360407366067757,0.09367416667770503,0.9066833618496895,2.0,0.1768101294019364,0.3994231437098823,0.0,0.2119845980599962,0.002,0.2,0.002,30.0,exp2,1.0,1,True,True,True,0.02,0.3,0.0002,runs/auto_1510/auto_beta0.368_tau0.936_d0.094_thmin0.907_kc0.177_ke0.399_knued0.212_20250906-152810_59546_7019
